"euid","half","name","play_time","grab","grab_team_for","grab_team_against","grab_whilst_opponents_prevent","grab_whilst_opponents_prevent_team_for","grab_whilst_opponents_prevent_team_against","opponents_grab_whilst_my_prevent","cap","cap_team_for","cap_team_against","hold","hold_team_for","hold_team_against","prevent","prevent_team_for","prevent_team_against","block","block_team_for","block_team_against","button","button_team_for","button_team_against","drop","drop_team_for","drop_team_against","drop_within_my_half","drop_within_my_half_team_for","drop_within_my_half_team_against","drop_within_5_tiles_from_my_base","drop_within_2_tiles_from_my_base","return","return_team_for","return_team_against","return_streak","return_from_button","return_from_button_team_for","return_from_button_team_against","return_within_my_half","return_within_my_half_team_for","return_within_my_half_team_against","return_within_5_tiles_from_opponents_base","return_within_5_tiles_from_opponents_base_team_for","return_within_5_tiles_from_opponents_base_team_against","return_within_2_tiles_from_opponents_base","return_within_2_tiles_from_opponents_base_team_for","return_within_2_tiles_from_opponents_base_team_against","key_return","key_return_team_for","key_return_team_against","quick_return","quick_return_team_for","quick_return_team_against","tag","tag_team_for","tag_team_against","tag_streak","tag_within_my_half","tag_within_my_half_team_for","tag_within_my_half_team_against","pop","pop_team_for","pop_team_against","pop_within_my_half","pop_within_my_half_team_for","pop_within_my_half_team_against","kiss","kiss_team","good_kiss","good_kiss_team","bad_kiss","bad_kiss_team","flaccid","flaccid_team_for","flaccid_team_against","long_hold","long_hold_team_for","long_hold_team_against","long_hold_and_cap","long_hold_and_cap_team_for","long_hold_and_cap_team_against","super_hold","super_hold_team_for","super_hold_team_against","super_hold_and_cap","super_hold_and_cap_team_for","super_hold_and_cap_team_against","regrab","regrab_team_for","regrab_team_against","handoff","handoff_team_for","handoff_team_against","good_handoff","good_handoff_team_for","good_handoff_team_against","reset_from_my_return","reset_from_my_prevent","reset_team_for","reset_team_against","pup_rb","pup_rb_time","pup_rb_team_for","pup_rb_team_for_time","pup_rb_team_against","pup_rb_team_against_time","pup_jj","pup_jj_time","pup_jj_team_for","pup_jj_team_for_time","pup_jj_team_against","pup_jj_team_against_time","pup_tp","pup_tp_time","pup_tp_team_for","pup_tp_team_for_time","pup_tp_team_against","pup_tp_team_against_time","cap_from_prevent","cap_from_prevent_team_for","cap_from_prevent_team_against","cap_from_my_prevent","cap_from_block","cap_from_block_team_for","cap_from_block_team_against","cap_from_my_block","cap_from_regrab","cap_from_regrab_team_for","cap_from_regrab_team_against","cap_from_handoff","cap_from_my_handoff","cap_from_handoff_team_for","cap_from_handoff_team_against","cap_from_grab_whilst_opponents_prevent","cap_from_grab_whilst_opponents_prevent_team_for","cap_from_grab_whilst_opponents_prevent_team_against","prevent_whilst_team_hold_time","hold_whilst_team_prevent_time","hold_whilst_prevent_team_for","hold_whilst_prevent_team_against","hold_whilst_opponents_dont","hold_whilst_opponents_dont_team_for","hold_whilst_opponents_dont_team_against","longest_hold","result_half_win","result_half_tie","result_half_lose","position_win","position_win_time","position_tie","position_tie_time","position_loss","position_loss_time","kept_flag","score","team","flair","map","server","Season","Week","Team.1","Team.2","Half"
31079,1,"DaEvil1",600,9,27,37,7,22,17,1,0,1,1,30,129,237,6,387,431,46,106,169,0,5,45,9,25,35,1,4,4,0,0,6,34,25,1,0,0,0,5,30,21,0,0,0,0,0,0,1,1,0,0,8,9,8,43,34,3,5,32,25,15,40,48,5,14,13,0,0,0,0,0,0,4,9,8,0,1,2,0,0,0,0,0,0,0,0,0,1,2,10,1,3,6,0,0,4,0,0,2,2,1,6,6,37,3,10,2,40,6,120,5,100,2,40,5,100,5,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,81,11,52,160,18,0,1,0,0,0,2,554,1,46,0,21,1,"","IRON","tagpro-chord.koalabeast.com",5,"1","RBC","TPR","half.1"
31079,1,"TheOnlyBall",600,1,37,27,0,17,22,20,0,1,1,2,237,129,224,431,387,32,169,106,15,45,5,1,35,25,0,4,4,0,0,13,25,34,6,0,0,0,11,21,30,0,0,0,0,0,0,0,0,1,6,9,8,14,34,43,6,12,25,32,6,48,40,4,13,14,0,0,0,0,0,0,0,8,9,0,2,1,0,0,0,0,0,0,0,0,0,0,10,2,0,6,3,0,4,0,1,1,2,2,0,0,3,10,6,37,1,20,5,100,6,120,1,20,5,100,5,100,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,81,41,0,160,52,2,0,1,0,1,46,2,554,0,0,0,40,2,"degree.penguin","IRON","tagpro-chord.koalabeast.com",5,"1","RBC","TPR","half.1"
31079,1,"Laurens",600,16,37,27,5,17,22,4,1,1,1,100,237,129,50,431,387,66,169,106,5,45,5,14,35,25,2,4,4,0,0,2,25,34,1,0,0,0,2,21,30,0,0,0,0,0,0,0,0,1,1,9,8,3,34,43,1,2,25,32,16,48,40,4,13,14,0,0,0,0,0,0,4,8,9,1,2,1,0,0,0,0,0,0,0,0,0,6,10,2,0,6,3,0,4,0,1,0,2,2,0,0,3,10,6,37,0,0,5,100,6,120,1,20,5,100,5,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,25,81,41,68,160,52,24,0,1,0,1,46,2,554,0,0,1,55,2,"degree.magma","IRON","tagpro-chord.koalabeast.com",5,"1","RBC","TPR","half.1"
32772,1,"Poukie",540,8,19,29,4,11,12,0,1,3,1,65,203,193,2,317,417,47,153,152,5,15,35,6,15,28,2,4,11,2,0,0,27,15,0,0,2,0,0,17,11,0,3,4,0,1,0,0,1,1,0,5,4,0,37,26,0,0,20,17,9,28,44,3,10,23,0,1,0,0,0,0,2,4,5,1,3,1,0,0,1,0,0,0,0,0,0,2,4,10,0,0,2,0,0,0,0,0,3,3,1,3,4,10,4,22,0,0,5,100,2,40,0,0,5,100,7,140,1,2,1,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,1,40,69,58,60,122,112,27,1,0,0,1,179,2,303,1,58,1,26,2,"degree.bacon","IRON","tagpro-orbit.koalabeast.com",5,"1","CPI","T&R","half.1"
32772,1,"The Hippo",540,8,19,29,5,11,12,1,1,3,1,116,203,193,5,317,417,26,153,152,0,15,35,7,15,28,2,4,11,2,0,4,27,15,3,0,2,0,3,17,11,0,3,4,0,1,0,1,1,1,1,5,4,7,37,26,3,3,20,17,8,28,44,3,10,23,0,1,0,0,0,0,1,4,5,2,3,1,0,0,1,0,0,0,0,0,0,2,4,10,0,0,2,0,0,0,2,0,3,3,2,7,4,10,4,22,2,40,5,100,2,40,2,40,5,100,7,140,0,2,1,1,0,2,1,1,1,1,0,0,0,0,0,1,1,0,3,26,69,58,57,122,112,41,1,0,0,1,179,2,303,1,58,0,47,2,"event.easter2","IRON","tagpro-orbit.koalabeast.com",5,"1","CPI","T&R","half.1"
32772,1,"Vigge",540,12,29,19,5,12,11,1,1,1,3,111,193,203,3,417,317,55,152,153,5,35,15,11,28,15,5,11,4,2,1,2,15,27,1,0,0,2,2,11,17,0,4,3,0,0,1,0,1,1,2,4,5,3,26,37,1,3,17,20,16,44,28,8,23,10,1,1,0,0,0,0,1,5,4,1,1,3,1,1,0,0,0,0,0,0,0,4,10,4,1,2,0,0,0,0,2,0,3,3,1,13,4,22,4,10,0,0,2,40,5,100,2,40,7,140,5,100,1,1,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,43,58,69,80,112,122,30,0,0,1,1,58,2,303,1,179,0,33,1,"event.hacked","IRON","tagpro-orbit.koalabeast.com",5,"1","CPI","T&R","half.1"
32772,1,"N Shark",540,1,29,19,1,12,11,8,0,1,3,2,193,203,193,417,317,25,152,153,30,35,15,1,28,15,0,11,4,0,0,6,15,27,2,0,0,2,4,11,17,2,4,3,0,0,1,0,1,1,1,4,5,10,26,37,3,7,17,20,5,44,28,3,23,10,0,1,0,0,0,0,0,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,10,4,0,2,0,0,0,0,1,1,3,3,1,4,4,22,4,10,0,0,2,40,5,100,2,40,7,140,5,100,0,1,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,52,0,58,69,2,112,122,2,0,0,1,1,58,2,303,1,179,0,36,1,"event.carrot","IRON","tagpro-orbit.koalabeast.com",5,"1","CPI","T&R","half.1"
32772,1,"Wilson",540,1,19,29,1,11,12,8,0,3,1,2,203,193,153,317,417,43,153,152,5,15,35,1,15,28,0,4,11,0,0,13,27,15,5,2,2,0,10,17,11,0,3,4,0,1,0,0,1,1,3,5,4,18,37,26,5,11,20,17,8,28,44,3,10,23,0,1,0,0,0,0,0,4,5,0,3,1,0,0,1,0,0,0,0,0,0,0,4,10,0,0,2,0,0,0,1,1,3,3,0,0,4,10,4,22,1,20,5,100,2,40,2,40,5,100,7,140,0,2,1,2,0,2,1,2,0,1,0,0,0,0,0,0,1,0,75,0,69,58,1,122,112,2,1,0,0,1,179,2,303,1,58,0,48,2,"degree.pokemon","IRON","tagpro-orbit.koalabeast.com",5,"1","CPI","T&R","half.1"
32772,1,"Sheldon",540,12,29,19,5,12,11,1,0,1,3,62,193,203,35,417,317,52,152,153,0,35,15,12,28,15,4,11,4,1,0,2,15,27,1,0,0,2,1,11,17,1,4,3,0,0,1,0,1,1,0,4,5,4,26,37,1,3,17,20,16,44,28,8,23,10,0,1,0,0,0,0,4,5,4,0,1,3,0,1,0,0,0,0,0,0,0,4,10,4,1,2,0,0,0,0,0,0,3,3,1,5,4,22,4,10,1,20,2,40,5,100,1,20,7,140,5,100,0,1,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,25,10,58,69,26,112,122,19,0,0,1,1,58,2,303,1,179,0,17,1,"","IRON","tagpro-orbit.koalabeast.com",5,"1","CPI","T&R","half.1"
32772,1,"jjpoole",540,4,29,19,1,12,11,9,0,1,3,19,193,203,186,417,317,20,152,153,0,35,15,4,28,15,2,11,4,0,0,5,15,27,2,0,0,2,4,11,17,1,4,3,0,0,1,1,1,1,1,4,5,9,26,37,2,4,17,20,7,44,28,4,23,10,0,1,0,0,0,0,0,5,4,0,1,3,0,1,0,0,0,0,0,0,0,2,10,4,0,2,0,0,0,0,0,2,3,3,1,0,4,22,4,10,1,20,2,40,5,100,2,40,7,140,5,100,0,1,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,1,61,5,58,69,6,112,122,6,0,0,1,1,58,2,303,1,179,0,33,1,"boards.day","IRON","tagpro-orbit.koalabeast.com",5,"1","CPI","T&R","half.1"
32772,1,"weisbrot",540,2,19,29,1,11,12,10,1,3,1,19,203,193,157,317,417,37,153,152,5,15,35,1,15,28,0,4,11,0,0,10,27,15,4,0,2,0,4,17,11,3,3,4,1,1,0,0,1,1,1,5,4,12,37,26,4,6,20,17,3,28,44,1,10,23,1,1,0,0,0,0,1,4,5,0,3,1,0,0,1,0,0,0,0,0,0,0,4,10,0,0,2,0,0,0,0,2,3,3,1,0,4,10,4,22,2,40,5,100,2,40,1,20,5,100,7,140,1,2,1,1,0,2,1,1,0,1,0,0,0,0,0,0,1,0,75,3,69,58,4,122,112,17,1,0,0,1,179,2,303,1,58,0,60,2,"","IRON","tagpro-orbit.koalabeast.com",5,"1","CPI","T&R","half.1"
32949,1,"Nube",600,14,33,29,10,22,24,0,1,2,1,63,159,94,2,558,416,58,123,102,0,21,10,13,31,28,2,3,4,2,2,1,26,28,1,0,0,0,0,23,25,0,0,3,0,0,2,0,1,1,0,12,7,5,37,34,4,0,25,29,16,43,42,2,7,16,0,0,0,0,0,0,1,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,1,1,1,0,0,0,5,2,3,9,8,17,2,33,0,0,2,40,6,120,2,40,8,160,3,60,1,2,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,2,29,98,40,54,137,72,16,1,0,0,1,331,1,269,0,0,0,46,2,"special.supporter2","IRON","tagpro-orbit.koalabeast.com",5,"1","BDN","RMA","half.1"
32949,1,"Dribbly",600,0,33,29,0,22,24,22,0,2,1,0,159,94,276,558,416,16,123,102,11,21,10,0,31,28,0,3,4,0,0,14,26,28,6,0,0,0,13,23,25,0,0,3,0,0,2,0,1,1,8,12,7,16,37,34,8,15,25,29,4,43,42,2,7,16,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,0,1,0,3,2,5,2,3,2,8,17,2,33,1,20,2,40,6,120,2,40,8,160,3,60,0,2,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,87,0,98,40,0,137,72,0,1,0,0,1,331,1,269,0,0,0,52,2,"","IRON","tagpro-orbit.koalabeast.com",5,"1","BDN","RMA","half.1"
32949,1,"Sam-",600,18,33,29,12,22,24,1,1,2,1,92,159,94,4,558,416,30,123,102,5,21,10,17,31,28,1,3,4,1,0,0,26,28,0,0,0,0,0,23,25,0,0,3,0,0,2,0,1,1,0,12,7,5,37,34,2,0,25,29,19,43,42,1,7,16,0,0,0,0,0,0,6,7,12,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,1,1,0,1,0,0,0,5,2,1,3,8,17,2,33,0,0,2,40,6,120,4,80,8,160,3,60,1,2,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,69,98,40,83,137,72,17,1,0,0,1,331,1,269,0,0,0,41,2,"special.supporter","IRON","tagpro-orbit.koalabeast.com",5,"1","BDN","RMA","half.1"
32949,1,"yum",600,1,29,33,0,24,22,16,0,1,2,5,94,159,197,416,558,15,102,123,10,10,21,1,28,31,0,4,3,0,0,11,28,26,7,0,0,0,10,25,23,1,3,0,0,2,0,1,1,1,2,7,12,13,34,37,9,12,29,25,3,42,43,2,16,7,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,1,0,0,1,0,2,2,5,0,0,2,33,8,17,2,40,6,120,2,40,1,20,3,60,8,160,0,0,2,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,38,1,40,98,5,72,137,5,0,0,1,0,0,1,269,1,331,0,37,1,"event.carrot","IRON","tagpro-orbit.koalabeast.com",5,"1","BDN","RMA","half.1"
32949,1,"Sherrattinho",600,1,33,29,0,22,24,16,0,2,1,4,159,94,276,558,416,19,123,102,5,21,10,1,31,28,0,3,4,0,0,11,26,28,7,0,0,0,10,23,25,0,0,3,0,0,2,1,1,1,4,12,7,11,37,34,7,10,25,29,4,43,42,2,7,16,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,1,1,0,1,0,2,3,5,2,1,3,8,17,2,33,1,20,2,40,6,120,0,0,8,160,3,60,0,2,0,2,0,1,1,1,0,1,0,0,0,1,0,0,0,1,95,0,98,40,0,137,72,4,1,0,0,1,331,1,269,0,0,0,38,2,"event.stPatricksDay","IRON","tagpro-orbit.koalabeast.com",5,"1","BDN","RMA","half.1"
32949,1,"kutrebar",600,2,29,33,2,24,22,19,1,1,2,19,94,159,214,416,558,5,102,123,0,10,21,1,28,31,0,4,3,0,0,14,28,26,7,0,0,0,14,25,23,0,3,0,0,2,0,0,1,1,5,7,12,14,34,37,7,14,29,25,7,42,43,6,16,7,0,0,0,0,0,0,1,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,1,0,0,1,2,0,2,5,0,0,2,33,8,17,3,60,6,120,2,40,0,0,3,60,8,160,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,39,0,40,98,6,72,137,19,0,0,1,0,0,1,269,1,331,0,57,1,"winRate.insane","IRON","tagpro-orbit.koalabeast.com",5,"1","BDN","RMA","half.1"
32949,1,"nub",141,2,5,7,1,4,6,0,0,0,0,10,22,39,3,101,113,5,10,30,0,0,1,2,5,7,0,1,1,0,0,0,6,4,0,0,0,0,0,5,4,0,1,0,0,1,0,0,0,0,0,1,1,0,6,5,0,0,5,4,2,6,10,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,5,10,1,20,2,20,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,26,7,20,37,5,0,0,1,0,0,1,141,0,0,0,0,1,"","IRON","tagpro-orbit.koalabeast.com",5,"1","BDN","RMA","half.1"
32949,1,"TDD",600,16,29,33,15,24,22,0,0,1,2,42,94,159,2,416,558,54,102,123,0,10,21,16,28,31,2,4,3,0,0,3,28,26,1,0,0,0,1,25,23,2,3,0,2,2,0,0,1,1,0,7,12,5,34,37,2,1,29,25,19,42,43,5,16,7,0,0,0,0,0,0,7,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,1,1,0,0,1,0,0,2,5,2,33,2,33,8,17,0,0,6,120,2,40,1,20,3,60,8,160,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,29,40,98,42,72,137,8,0,0,1,0,0,1,269,1,331,0,21,1,"","IRON","tagpro-orbit.koalabeast.com",5,"1","BDN","RMA","half.1"
32949,1,"The Juker",445,8,23,26,6,19,16,0,0,1,2,18,70,120,0,315,420,23,92,93,0,10,20,8,22,24,2,3,2,0,0,0,22,21,0,0,0,0,0,20,18,0,2,0,0,1,0,0,1,1,0,6,11,2,28,31,2,2,24,20,11,35,33,3,14,5,0,0,0,0,0,0,4,11,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,1,1,0,0,1,0,0,2,5,0,0,1,14,3,6,0,0,4,80,2,40,1,20,3,60,7,140,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,4,19,72,11,50,100,5,0,0,1,0,0,1,114,1,331,0,4,0,"degree.magma","IRON","tagpro-orbit.koalabeast.com",5,"1","BDN","RMA","half.1"
29344,1,"Green",600,4,19,38,3,13,20,17,0,1,3,23,88,263,137,275,700,21,97,216,11,16,10,4,18,35,0,1,16,0,0,13,33,18,9,1,2,0,7,18,17,1,4,0,0,0,0,0,0,1,3,7,9,13,37,25,9,7,18,20,7,35,45,1,9,26,0,2,0,0,0,1,2,9,7,0,0,2,0,0,0,0,0,0,0,0,0,2,4,12,0,2,4,0,1,1,0,0,0,3,1,0,7,27,7,40,2,40,4,80,4,80,0,0,2,40,5,100,0,1,3,1,0,1,2,1,0,0,1,0,0,0,0,0,1,0,29,2,23,187,17,60,236,15,0,0,1,0,0,1,209,1,391,0,38,2,"degree.magma","IRON","tagpro-chord.koalabeast.com",5,"1","ITB","HCA","half.1"
29344,1,"imperious",600,7,19,38,5,13,20,0,1,1,3,42,88,263,25,275,700,20,97,216,0,16,10,6,18,35,0,1,16,0,0,4,33,18,1,0,2,0,1,18,17,1,4,0,0,0,0,0,0,1,1,7,9,4,37,25,1,1,18,20,7,35,45,0,9,26,1,2,0,0,1,1,2,9,7,0,0,2,0,0,0,0,0,0,0,0,0,0,4,12,0,2,4,0,1,1,0,0,0,3,3,9,7,27,7,40,1,20,4,80,4,80,0,0,2,40,5,100,1,1,3,0,0,1,2,0,0,0,1,0,0,0,0,1,1,0,9,14,23,187,27,60,236,15,0,0,1,0,0,1,209,1,391,0,32,2,"","IRON","tagpro-chord.koalabeast.com",5,"1","ITB","HCA","half.1"
29344,1,"Booya Ball",600,0,38,19,0,20,13,12,0,3,1,0,263,88,379,700,275,52,216,97,5,10,16,0,35,18,0,16,1,0,0,6,18,33,3,0,0,2,6,17,18,0,0,4,0,0,0,1,1,0,2,9,7,11,25,37,6,7,20,18,2,45,35,2,26,9,0,2,0,1,0,0,0,7,9,0,2,0,0,0,0,0,0,0,0,0,0,0,12,4,0,4,2,0,1,1,0,3,3,0,0,0,7,40,7,27,0,0,4,80,4,80,2,40,5,100,2,40,0,3,1,3,0,2,1,2,0,1,0,0,0,0,0,0,0,1,200,0,187,23,0,236,60,0,1,0,0,1,391,1,209,0,0,0,44,1,"event.carrot","IRON","tagpro-chord.koalabeast.com",5,"1","ITB","HCA","half.1"
29344,1,"brxtr",600,6,19,38,4,13,20,1,0,1,3,22,88,263,11,275,700,33,97,216,0,16,10,6,18,35,1,1,16,0,0,2,33,18,1,0,2,0,1,18,17,0,4,0,0,0,0,0,0,1,0,7,9,2,37,25,1,1,18,20,11,35,45,2,9,26,1,2,0,0,0,1,3,9,7,0,0,2,0,0,0,0,0,0,0,0,0,2,4,12,2,2,4,1,1,1,0,0,0,3,3,17,7,27,7,40,0,0,4,80,4,80,0,0,2,40,5,100,0,1,3,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,7,23,187,16,60,236,14,0,0,1,0,0,1,209,1,391,0,10,2,"special.contest","IRON","tagpro-chord.koalabeast.com",5,"1","ITB","HCA","half.1"
29344,1,"Big Riddimz",600,3,38,19,2,20,13,10,0,3,1,14,263,88,302,700,275,58,216,97,5,10,16,3,35,18,2,16,1,0,0,10,18,33,4,0,0,2,10,17,18,0,0,4,0,0,0,0,1,0,6,9,7,11,25,37,4,11,20,18,6,45,35,5,26,9,1,2,1,1,0,0,1,7,9,0,2,0,0,0,0,0,0,0,0,0,0,0,12,4,1,4,2,1,1,1,3,0,3,0,2,12,7,40,7,27,2,40,4,80,4,80,1,20,5,100,2,40,0,3,1,2,0,2,1,2,0,1,0,0,0,0,0,0,0,1,159,6,187,23,9,236,60,7,1,0,0,1,391,1,209,0,0,0,53,1,"boards.day","IRON","tagpro-chord.koalabeast.com",5,"1","ITB","HCA","half.1"
29344,1,"Grapefruit",600,2,19,38,1,13,20,15,0,1,3,1,88,263,102,275,700,23,97,216,5,16,10,2,18,35,0,1,16,0,0,14,33,18,5,1,2,0,9,18,17,2,4,0,0,0,0,0,0,1,3,7,9,18,37,25,5,9,18,20,10,35,45,6,9,26,0,2,0,0,0,1,2,9,7,0,0,2,0,0,0,0,0,0,0,0,0,0,4,12,0,2,4,0,1,1,0,0,0,3,0,0,7,27,7,40,1,20,4,80,4,80,2,40,2,40,5,100,0,1,3,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,13,0,23,187,1,60,236,0,0,0,1,0,0,1,209,1,391,0,38,2,"special.contest","IRON","tagpro-chord.koalabeast.com",5,"1","ITB","HCA","half.1"
29344,1,"420assman",600,16,38,19,7,20,13,1,1,3,1,133,263,88,4,700,275,50,216,97,0,10,16,15,35,18,7,16,1,2,0,0,18,33,0,0,0,2,0,17,18,0,0,4,0,0,0,0,1,0,0,9,7,1,25,37,1,1,20,18,17,45,35,9,26,9,0,2,0,1,0,0,2,7,9,2,2,0,0,0,0,0,0,0,0,0,0,6,12,4,2,4,2,0,1,1,0,0,3,0,2,25,7,40,7,27,1,20,4,80,4,80,2,40,5,100,2,40,1,3,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,3,89,187,23,128,236,60,24,1,0,0,1,391,1,209,0,0,0,37,1,"degree.plane","IRON","tagpro-chord.koalabeast.com",5,"1","ITB","HCA","half.1"
29344,1,"Julien",600,19,38,19,11,20,13,0,2,3,1,116,263,88,15,700,275,56,216,97,0,10,16,17,35,18,7,16,1,2,0,2,18,33,1,0,0,2,1,17,18,0,0,4,0,0,0,0,1,0,1,9,7,2,25,37,1,1,20,18,20,45,35,10,26,9,1,2,0,1,0,0,4,7,9,0,2,0,0,0,0,0,0,0,0,0,0,6,12,4,1,4,2,0,1,1,0,0,3,0,3,4,7,40,7,27,1,20,4,80,4,80,0,0,5,100,2,40,1,3,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,8,92,187,23,98,236,60,19,1,0,0,1,391,1,209,0,0,0,49,1,"","IRON","tagpro-chord.koalabeast.com",5,"1","ITB","HCA","half.1"
29436,1,"Carbon",600,15,30,21,10,19,11,0,1,3,1,80,164,105,6,539,444,39,119,99,0,15,40,13,26,20,3,8,3,1,0,4,19,25,1,0,0,0,3,16,17,0,0,1,0,0,0,0,0,0,1,6,10,8,28,35,2,4,22,19,15,40,35,3,19,8,0,0,0,0,0,0,6,10,6,1,1,0,0,0,0,0,0,0,0,0,0,3,6,5,3,3,3,0,0,0,0,0,1,0,0,0,3,8,5,22,0,0,3,60,9,180,2,40,4,80,6,120,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,5,31,71,54,74,152,93,24,1,0,0,1,252,2,254,1,95,1,41,1,"special.mod","IRON","tagpro-orbit.koalabeast.com",5,"1","TPR","ATL","half.1"
29436,1,"zrw",600,9,21,30,4,11,19,0,0,1,3,38,105,164,1,444,539,44,99,119,0,40,15,9,20,26,1,3,8,0,0,4,25,19,1,0,0,0,0,17,16,1,1,0,0,0,0,0,0,0,0,10,6,9,35,28,3,0,19,22,13,35,40,1,8,19,0,0,0,0,0,0,3,6,10,0,0,1,0,0,0,0,0,0,0,0,0,1,5,6,2,3,3,0,0,0,0,0,0,1,1,0,5,22,3,8,3,60,9,180,3,60,2,40,6,120,4,80,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,33,54,71,38,93,152,13,0,0,1,1,95,2,254,1,252,0,28,2,"special.supporter3","IRON","tagpro-orbit.koalabeast.com",5,"1","TPR","ATL","half.1"
29436,1,"Baz",600,1,21,30,1,11,19,14,0,1,3,0,105,164,209,444,539,20,99,119,30,40,15,1,20,26,0,3,8,0,0,10,25,19,4,0,0,0,10,17,16,0,1,0,0,0,0,0,0,0,6,10,6,12,35,28,4,11,19,22,9,35,40,5,8,19,0,0,0,0,0,0,1,6,10,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,3,3,0,0,0,0,0,0,1,1,6,5,22,3,8,0,0,9,180,3,60,1,20,6,120,4,80,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,56,0,54,71,0,93,152,0,0,0,1,1,95,2,254,1,252,0,36,2,"boards.day","IRON","tagpro-orbit.koalabeast.com",5,"1","TPR","ATL","half.1"
29436,1,"Fat",600,0,30,21,0,19,11,10,0,3,1,0,164,105,262,539,444,25,119,99,5,15,40,0,26,20,0,8,3,0,0,4,19,25,3,0,0,0,3,16,17,0,0,1,0,0,0,0,0,0,1,6,10,4,28,35,3,3,22,19,1,40,35,1,19,8,0,0,0,0,0,0,0,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,3,0,0,0,0,1,1,0,1,1,3,8,5,22,2,40,3,60,9,180,0,0,4,80,6,120,0,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,75,0,71,54,0,152,93,0,1,0,0,1,252,2,254,1,95,0,31,1,"","IRON","tagpro-orbit.koalabeast.com",5,"1","TPR","ATL","half.1"
29436,1,"DrMcDonald",600,1,21,30,1,11,19,18,0,1,3,2,105,164,231,444,539,10,99,119,10,40,15,1,20,26,0,3,8,0,0,9,25,19,5,0,0,0,7,17,16,0,1,0,0,0,0,0,0,0,4,10,6,11,35,28,6,8,19,22,2,35,40,0,8,19,0,0,0,0,0,0,0,6,10,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,1,3,3,0,0,0,0,0,0,1,1,8,5,22,3,8,3,60,9,180,3,60,2,40,6,120,4,80,0,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,54,0,54,71,0,93,152,2,0,0,1,1,95,2,254,1,252,0,43,2,"event.carrot","IRON","tagpro-orbit.koalabeast.com",5,"1","TPR","ATL","half.1"
